"kode","kode_normalisasi","jumlah_digit","tingkat","kode_induk","nama_resmi","kode_golongan_pokok","nama_golongan_pokok","jalur_kode","kelompok_sisa","halaman_cetak_mulai"
"3423.03","342303","6","Jabatan","3423","INSTRUKTUR SELAM","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 342 > 3423 > 3423.03","tidak","655"
"3423.04","342304","6","Jabatan","3423","INSTRUKTUR PANJAT TEBING","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 342 > 3423 > 3423.04","tidak","655"
"3423.99","342399","6","Jabatan","3423","INSTRUKTUR DAN PELATIH PROGRAM KEBUGARAN DAN REKREASI LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 342 > 3423 > 3423.99","ya","655"
"343","343","3","Golongan","34","ASISTEN PROFESIONAL KESENIAN, BUDAYA, DAN KULINER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343","tidak","655"
"3431","3431","4","Subgolongan","343","FOTOGRAFER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3431","tidak","656"
"3431.01","343101","6","Jabatan","3431","WARTAWAN FOTO","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3431 > 3431.01","tidak","657"
"3431.02","343102","6","Jabatan","3431","FOTOGRAFER KOMERSIAL","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3431 > 3431.02","tidak","657"
"3431.99","343199","6","Jabatan","3431","FOTOGRAFER LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3431 > 3431.99","ya","658"
"3432","3432","4","Subgolongan","343","DESAINER DAN DEKORATOR INTERIOR","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3432","tidak","658"
"3432.01","343201","6","Jabatan","3432","DESAINER INTERIOR","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3432 > 3432.01","tidak","658"
"3432.02","343202","6","Jabatan","3432","DEKORATOR DISPLAY","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3432 > 3432.02","tidak","659"
"3432.03","343203","6","Jabatan","3432","VISUAL MERCHANDISER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3432 > 3432.03","tidak","659"
"3432.99","343299","6","Jabatan","3432","DESAINER DAN DEKORATOR INTERIOR LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3432 > 3432.99","ya","660"
"3433","3433","4","Subgolongan","343","TEKNISI GALERI, MUSEUM, DAN PERPUSTAKAAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433","tidak","660"
"3433.01","343301","6","Jabatan","3433","TEKNISI GALERI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433 > 3433.01","tidak","660"
"3433.02","343302","6","Jabatan","3433","TEKNISI PERPUSTAKAAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433 > 3433.02","tidak","661"
"3433.03","343303","6","Jabatan","3433","TEKNISI MUSEUM","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433 > 3433.03","tidak","661"
"3433.04","343304","6","Jabatan","3433","REGISTER MUSEUM","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433 > 3433.04","tidak","661"
"3433.99","343399","6","Jabatan","3433","TEKNISI GALERI, MUSEUM, DAN PERPUSTAKAAN LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3433 > 3433.99","ya","662"
"3434","3434","4","Subgolongan","343","CHEF","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3434","tidak","662"
"3434.01","343401","6","Jabatan","3434","CHEF MASAKAN INTERNASIONAL","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3434 > 3434.01","tidak","663"
"3434.02","343402","6","Jabatan","3434","CHEF MASAKAN NUSANTARA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3434 > 3434.02","tidak","663"
"3434.99","343499","6","Jabatan","3434","CHEF LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3434 > 3434.99","ya","663"
"3435","3435","4","Subgolongan","343","ASISTEN PROFESIONAL KESENIAN DAN BUDAYA LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435","tidak","663"
"3435.01","343501","6","Jabatan","3435","BODY ARTIST","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.01","tidak","664"
"3435.02","343502","6","Jabatan","3435","MANAJER LAPANGAN (PENYIARAN)","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.02","tidak","665"
"3435.03","343503","6","Jabatan","3435","TEKNISI TATA LAMPU/CAHAYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.03","tidak","665"
"3435.04","343504","6","Jabatan","3435","KOORDINATOR PROGRAM (PENYIARAN)","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.04","tidak","666"
"3435.05","343505","6","Jabatan","3435","KOORDINATOR PROPERTI (PENYIARAN)","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.05","tidak","666"
"3435.06","343506","6","Jabatan","3435","SCRIPT GIRL/BOY","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.06","tidak","666"
"3435.07","343507","6","Jabatan","3435","TEKNISI EFEK KHUSUS","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.07","tidak","667"
"3435.08","343508","6","Jabatan","3435","MANAJER PANGGUNG","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.08","tidak","667"
"3435.09","343509","6","Jabatan","3435","STUNTMAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.09","tidak","667"
"3435.10","343510","6","Jabatan","3435","PENATA RIAS","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.10","tidak","668"
"3435.11","343511","6","Jabatan","3435","KOORDINATOR STUNT","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.11","tidak","668"
"3435.12","343512","6","Jabatan","3435","PENYELEKSI PENGISI SUARA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.12","tidak","668"
"3435.13","343513","6","Jabatan","3435","KOORDINATOR TALENTA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.13","tidak","669"
"3435.14","343514","6","Jabatan","3435","PENCATAT PAPAN PENANDA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.14","tidak","669"
"3435.15","343515","6","Jabatan","3435","PENATA ARTISTIK","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.15","tidak","669"
"3435.16","343516","6","Jabatan","3435","ASISTEN FESYEN DESAINER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.16","tidak","669"
"3435.99","343599","6","Jabatan","3435","ASISTEN PROFESIONAL KESENIAN DAN BUDAYA LAINNYA YTDL","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 34 > 343 > 3435 > 3435.99","ya","670"
"35","35","2","Subgolongan pokok","3","TEKNISI INFORMASI DAN KOMUNIKASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35","tidak","670"
"351","351","3","Golongan","35","TEKNISI OPERASI TEKNOLOGI INFORMASI DAN KOMUNIKASI DAN PENDUKUNG PENGGUNA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351","tidak","670"
"3511","3511","4","Subgolongan","351","TEKNISI OPERASI TEKNOLOGI INFORMASI DAN KOMUNIKASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3511","tidak","671"
"3511.01","351101","6","Jabatan","3511","OPERATOR KOMPUTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3511 > 3511.01","tidak","672"
"3511.02","351102","6","Jabatan","3511","OPERATOR PERALATAN PERIFERAL KOMPUTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3511 > 3511.02","tidak","672"
"3511.99","351199","6","Jabatan","3511","TEKNISI OPERASI TEKNOLOGI INFORMASI DAN KOMUNIKASI LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3511 > 3511.99","ya","673"
"3512","3512","4","Subgolongan","351","TEKNISI PENDUKUNG PENGGUNAAN TEKNOLOGI INFORMASI DAN KOMUNIKASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3512","tidak","673"
"3512.01","351201","6","Jabatan","3512","ASISTEN PEMROGRAMAN KOMPUTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3512 > 3512.01","tidak","673"
"3512.99","351299","6","Jabatan","3512","TEKNISI PENDUKUNG PENGGUNAAN TEKNOLOGI INFORMASI DAN KOMUNIKASI LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3512 > 3512.99","ya","674"
"3513","3513","4","Subgolongan","351","TEKNISI JARINGAN DAN SISTEM KOMPUTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3513","tidak","674"
"3513.01","351301","6","Jabatan","3513","TEKNISI JARINGAN KOMPUTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3513 > 3513.01","tidak","674"
"3513.02","351302","6","Jabatan","3513","TEKNISI PENDUKUNG JARINGAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3513 > 3513.02","tidak","674"
"3513.03","351303","6","Jabatan","3513","TEKNISI SISTEM OPERASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3513 > 3513.03","tidak","675"
"3513.99","351399","6","Jabatan","3513","TEKNISI JARINGAN DAN SISTEM KOMPUTER LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3513 > 3513.99","ya","675"
"3514","3514","4","Subgolongan","351","TEKNISI WEB","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3514","tidak","675"
"3514.01","351401","6","Jabatan","3514","ADMINISTRATOR WEBSITE","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3514 > 3514.01","tidak","676"
"3514.02","351402","6","Jabatan","3514","TEKNISI WEBSITE","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3514 > 3514.02","tidak","676"
"3514.03","351403","6","Jabatan","3514","WEBMASTER","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3514 > 3514.03","tidak","676"
"3514.99","351499","6","Jabatan","3514","TEKNISI WEB LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 351 > 3514 > 3514.99","ya","677"
"352","352","3","Golongan","35","TEKNISI TELEKOMUNIKASI DAN PENYIARAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352","tidak","677"
"3521","3521","4","Subgolongan","352","TEKNISI PENYIARAN DAN AUDIO-VISUAL","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521","tidak","677"
"3521.01","352101","6","Jabatan","3521","OPERATOR AUDIO-VISUAL","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.01","tidak","678"
"3521.02","352102","6","Jabatan","3521","OPERATOR PERALATAN PENYIARAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.02","tidak","678"
"3521.03","352103","6","Jabatan","3521","TEKNISI PENYIARAN","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.03","tidak","679"
"3521.04","352104","6","Jabatan","3521","JURU KAMERA FILM","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.04","tidak","679"
"3521.05","352105","6","Jabatan","3521","JURU KAMERA VIDEO","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.05","tidak","679"
"3521.06","352106","6","Jabatan","3521","ASISTEN PRODUKSI MEDIA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.06","tidak","680"
"3521.07","352107","6","Jabatan","3521","PENYUNTING SUARA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.07","tidak","680"
"3521.99","352199","6","Jabatan","3521","TEKNISI PENYIARAN DAN AUDIO-VISUAL LAINNYA","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3521 > 3521.99","ya","680"
"3522","3522","4","Subgolongan","352","TEKNISI REKAYASA TELEKOMUNIKASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3522","tidak","680"
"3522.00","352200","6","Jabatan","3522","TEKNISI REKAYASA TELEKOMUNIKASI","3","TEKNISI DAN ASISTEN PROFESIONAL","3 > 35 > 352 > 3522 > 3522.00","tidak","681"
"4","4","1","Golongan pokok","","TENAGA TATA USAHA","4","TENAGA TATA USAHA","4","tidak","685"
"41","41","2","Subgolongan pokok","4","TENAGA TATA USAHA PERKANTORAN UMUM","4","TENAGA TATA USAHA","4 > 41","tidak","685"
"411","411","3","Golongan","41","TENAGA PERKANTORAN UMUM","4","TENAGA TATA USAHA","4 > 41 > 411","tidak","685"
"4110","4110","4","Subgolongan","411","TENAGA PERKANTORAN UMUM","4","TENAGA TATA USAHA","4 > 41 > 411 > 4110","tidak","686"
"4110.00","411000","6","Jabatan","4110","TENAGA PERKANTORAN UMUM","4","TENAGA TATA USAHA","4 > 41 > 411 > 4110 > 4110.00","tidak","686"
"412","412","3","Golongan","41","SEKRETARIS","4","TENAGA TATA USAHA","4 > 41 > 412","tidak","686"
"4120","4120","4","Subgolongan","412","SEKRETARIS","4","TENAGA TATA USAHA","4 > 41 > 412 > 4120","tidak","687"
"4120.00","412000","6","Jabatan","4120","SEKRETARIS","4","TENAGA TATA USAHA","4 > 41 > 412 > 4120 > 4120.00","tidak","687"
"413","413","3","Golongan","41","JURU KETIK","4","TENAGA TATA USAHA","4 > 41 > 413","tidak","688"
"4131","4131","4","Subgolongan","413","JURU KETIK DAN OPERATOR MESIN PENGOLAH KATA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131","tidak","688"
"4131.01","413101","6","Jabatan","4131","JURU KETIK","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131 > 4131.01","tidak","689"
"4131.02","413102","6","Jabatan","4131","OPERATOR MESIN PENGOLAH KATA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131 > 4131.02","tidak","689"
"4131.03","413103","6","Jabatan","4131","STENOGRAFER","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131 > 4131.03","tidak","689"
"4131.04","413104","6","Jabatan","4131","JURU KETIK CEPAT","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131 > 4131.04","tidak","690"
"4131.99","413199","6","Jabatan","4131","JURU KETIK DAN OPERATOR MESIN PENGOLAH KATA LAINNYA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4131 > 4131.99","ya","690"
"4132","4132","4","Subgolongan","413","PETUGAS ENTRI DATA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4132","tidak","690"
"4132.01","413201","6","Jabatan","4132","OPERATOR ENTRI DATA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4132 > 4132.01","tidak","690"
"4132.02","413202","6","Jabatan","4132","PETUGAS INPUT DATA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4132 > 4132.02","tidak","691"
"4132.03","413203","6","Jabatan","4132","PETUGAS ENTRI PEMBAYARAN","4","TENAGA TATA USAHA","4 > 41 > 413 > 4132 > 4132.03","tidak","691"
"4132.99","413299","6","Jabatan","4132","PETUGAS ENTRI DATA LAINNYA","4","TENAGA TATA USAHA","4 > 41 > 413 > 4132 > 4132.99","ya","691"
"42","42","2","Subgolongan pokok","4","TENAGA TATA USAHA PELAYANAN PELANGGAN","4","TENAGA TATA USAHA","4 > 42","tidak","691"
"421","421","3","Golongan","42","TELLER, KOLEKTOR UANG, DAN YBDI","4","TENAGA TATA USAHA","4 > 42 > 421","tidak","691"
"4211","4211","4","Subgolongan","421","TELLER BANK DAN YBDI","4","TENAGA TATA USAHA","4 > 42 > 421 > 4211","tidak","692"
"4211.01","421101","6","Jabatan","4211","TELLER BANK","4","TENAGA TATA USAHA","4 > 42 > 421 > 4211 > 4211.01","tidak","692"
"4211.02","421102","6","Jabatan","4211","PETUGAS PENUKARAN UANG","4","TENAGA TATA USAHA","4 > 42 > 421 > 4211 > 4211.02","tidak","693"
"4211.03","421103","6","Jabatan","4211","PEGAWAI COUNTER KANTOR POS","4","TENAGA TATA USAHA","4 > 42 > 421 > 4211 > 4211.03","tidak","693"
"4211.99","421199","6","Jabatan","4211","TELLER BANK DAN YBDI LAINNYA","4","TENAGA TATA USAHA","4 > 42 > 421 > 4211 > 4211.99","ya","693"
"4212","4212","4","Subgolongan","421","JURU GADAI DAN PEMBERI PINJAMAN UANG","4","TENAGA TATA USAHA","4 > 42 > 421 > 4212","tidak","693"
"4212.01","421201","6","Jabatan","4212","JURU GADAI","4","TENAGA TATA USAHA","4 > 42 > 421 > 4212 > 4212.01","tidak","694"
"4212.02","421202","6","Jabatan","4212","PEMBERI PINJAMAN UANG","4","TENAGA TATA USAHA","4 > 42 > 421 > 4212 > 4212.02","tidak","694"
"4212.99","421299","6","Jabatan","4212","JURU GADAI DAN PEMBERI PINJAMAN UANG LAINNYA","4","TENAGA TATA USAHA","4 > 42 > 421 > 4212 > 4212.99","ya","694"
"4213","4213","4","Subgolongan","421","PENAGIH HUTANG DAN YBDI","4","TENAGA TATA USAHA","4 > 42 > 421 > 4213","tidak","694"
"4213.01","421301","6","Jabatan","4213","PENAGIH TAGIHAN DAN REKENING","4","TENAGA TATA USAHA","4 > 42 > 421 > 4213 > 4213.01","tidak","694"
"4213.02","421302","6","Jabatan","4213","KOLEKTOR SUMBANGAN","4","TENAGA TATA USAHA","4 > 42 > 421 > 4213 > 4213.02","tidak","695"
"4213.03","421303","6","Jabatan","4213","PENAGIH HUTANG","4","TENAGA TATA USAHA","4 > 42 > 421 > 4213 > 4213.03","tidak","695"
"4213.99","421399","6","Jabatan","4213","PENAGIH HUTANG DAN YBDI LAINNYA","4","TENAGA TATA USAHA","4 > 42 > 421 > 4213 > 4213.99","ya","695"
"4219","4219","4","Subgolongan","421","TELLER, KOLEKTOR UANG, DAN YBDI LAINNYA","4","TENAGA TATA USAHA","4 > 42 > 421 > 4219","ya","695"
